mean_one,std_one,std_zero,var_one,var_zero,skew_one,skew_zero,kurt_one,kurt_zero,rms_one,rms_zero,en_one,en_zero,max_one,max_zero,min_one,min_zero,mse_one,cos_one,cos_zero,msg_size,char_len,label
4.6515948824,0.0323157651,0.0147010660,0.0010443087,0.0002161213,-61.5273176228,39.0441509993,4642.0075081086,3658.6849819518,4.6517071338,0.0147163088,21.6383792583,0.0002165697,4.8730430006,1.5822321238,1.8016602069,-0.2165222168,1.8278530347,0.9999758688,0.0455025616,large,174,B
4.6510956737,0.0272092382,0.0138123588,0.0007403426,0.0001907813,-70.2546514111,29.4682733763,6551.3345344867,2789.0117194981,4.6511752610,0.0138171601,21.6334313089,0.0001909139,4.8730430006,1.3629566332,1.6701254311,-0.2165222168,1.8261998622,0.9999828888,0.0263601931,large,174,B
4.6520468258,0.0196609181,1.9233348875,0.0003865517,3.6992170893,-56.0069977770,-1.6611340639,5079.6255109938,0.7597840655,4.6520883720,2.1243822522,21.6419262210,4.5129999535,4.8292489395,1.3629566332,2.7669606616,-5.0000000000,1.8284171708,0.9999910693,-0.4246406890,medium,44,B
4.6533516132,0.0123063846,0.0180858157,0.0001514471,0.0003270967,-22.9586447514,52.3421059376,3683.3577076877,3776.2365969416,4.6533678861,0.0181703765,21.6538326832,0.0003301626,4.8292489395,1.3629566332,2.4597918638,-0.2165222168,1.8317120361,0.9999965030,0.0963632967,medium,44,B
4.6511343498,0.0253296782,0.0187124051,0.0006415926,0.0003501541,-59.5295138517,44.8020346859,5224.5320345780,3447.6424204112,4.6512033209,0.0187124169,21.6336923323,0.0003501545,4.8730430006,1.5384380627,1.9771416364,-0.2165222168,1.8262056237,0.9999851713,0.0011233605,medium,44,B
4.6504533037,0.0297847629,0.0126712679,0.0008871321,0.0001605610,-39.0017415735,-1.9048057010,1976.6495010466,26.9336169353,4.6505486839,0.0126828990,21.6276030616,0.0001608559,4.8730430006,0.2221747490,3.0303353984,-0.1287841797,1.8246112575,0.9999794905,-0.0428171117,small,13,B
4.6504414081,0.0118149706,2.4826845810,0.0001395935,6.1637227286,-3.0283934637,0.2442325118,8.0381971876,-1.9403405212,4.6504564167,3.7436838995,21.6267448835,14.0151691394,4.6975615711,0.0466933195,4.6098208563,-5.0000000000,1.8238315902,0.9999967727,-0.7484721818,small,13,A
4.4230360049,0.0197973251,0.0116473052,0.0003919341,0.0001356597,-7.3664733919,-9.7456241534,794.3533491272,3259.3628245662,4.4230803107,0.0118301240,19.5636394348,0.0001399518,5.0000000000,0.9241004669,1.9771416364,-0.7431030273,1.2616018024,0.9999899830,0.1751243215,medium,44,A
4.6509782538,0.0322619343,1.2773086057,0.0010408324,1.6315172742,-60.2594133248,-3.3647204167,4606.6960756938,9.3228512060,4.6510901464,1.3246079177,21.6326395497,1.7545861357,4.8292489395,0.9241004669,1.7139194922,-5.0000000000,1.8261830746,0.9999759427,-0.2648419305,medium,44,B
4.6498141975,0.0315802698,0.0117459947,0.0009973134,0.0001379684,-61.4370915355,-0.3411214051,4839.3998893731,121.1459988269,4.6499214386,0.0117461983,21.6217693848,0.0001379732,4.8730430006,0.4414502396,1.9771416364,-0.2165222168,1.8229956812,0.9999769370,0.0058883517,medium,44,B
4.3912447237,0.0253958891,1.2121030923,0.0006449512,1.4691939064,-74.5271689899,-3.6090964100,6949.9934577561,11.0265188568,4.3913181591,1.2515494077,19.2836751745,1.5663759199,4.9609363079,0.4414502396,1.8456068606,-5.0000000000,1.1914599982,0.9999832771,-0.2490834931,medium,44,A
4.4044642839,0.0250793589,0.2978640807,0.0006289742,0.0887230106,-21.2646744650,-16.6271613323,2013.6712391073,275.3480320532,4.4045356852,0.2982923966,19.3999346023,0.0889783539,4.9609363079,1.6261787774,1.8016602069,-5.0000000000,1.2204703286,0.9999837891,-0.0535698036,large,174,A
4.6516555550,0.0182613191,2.3004009895,0.0003334758,5.2918447127,-24.4200135953,-0.8517524741,1272.3585190683,-1.2744555159,4.6516913997,2.7571847674,21.6382328780,7.6020678417,4.9169896542,0.0466933195,3.7322611164,-5.0000000000,1.8273062151,0.9999922943,-0.5512658548,small,13,B
4.3958679583,0.0155870325,2.5004018980,0.0002429556,6.2520096515,4.8317930067,-0.0367822157,77.8488744289,-1.9986287089,4.3958955928,3.5028693414,19.3238980624,12.2700936232,4.7853022858,0.0466933195,4.3465987121,-5.0000000000,1.2011695376,0.9999937136,-0.7003339553,small,13,A
4.6508876140,0.0268135906,0.0166484572,0.0007189686,0.0002771711,-64.3775180722,38.7036177267,5718.9214601263,3192.0522611358,4.6509649070,0.0166510130,21.6314745665,0.0002772562,4.8292489395,1.6261787774,1.6701254311,-0.2165222168,1.8256163142,0.9999833813,0.0175203886,large,174,B
4.6503027682,0.0253814825,0.0155411363,0.0006442197,0.0002415269,-66.1211170446,32.7687808650,6417.8952266874,2970.6300041402,4.6503720341,0.0155412438,21.6259600556,0.0002415303,4.8730430006,1.5822321238,1.8894009217,-0.2165222168,1.8239617855,0.9999851053,-0.0037186361,large,174,B
4.6511905879,0.0286527043,0.8441553360,0.0008209775,0.7125982313,-68.4706829166,-5.5737603925,6118.5777379780,29.0817164638,4.6512788416,0.8567235638,21.6343948623,0.7339752647,4.8730430006,1.5822321238,1.7139194922,-5.0000000000,1.8265369823,0.9999810259,-0.1706604967,large,174,B
4.6495394538,0.0190454361,0.0113557123,0.0003627286,0.0001289522,-59.2925801948,70.5357397919,7385.5569502899,8200.8823836952,4.6495784606,0.0115592703,21.6185798612,0.0001336167,4.7853022858,1.5822321238,1.7139194922,-0.2165222168,1.8216194660,0.9999916107,0.1868415456,large,174,A
4.4331780359,0.0214049724,0.7298666566,0.0004581728,0.5327053365,-91.7239723618,-6.5530510414,10986.8444995991,40.9594103230,4.4332297111,0.7376184903,19.6535256712,0.5440810373,4.9609363079,1.4506973479,1.6701254311,-5.0000000000,1.2845506340,0.9999883437,-0.1445963351,medium,44,A
4.3959407405,0.0181109832,0.1944699522,0.0003280077,0.0378185623,-31.2889473215,-25.5195135042,4145.9680586096,652.6637967792,4.3959780484,0.1945571198,19.3246230020,0.0378524729,5.0000000000,1.4944914090,1.7139194922,-5.0000000000,1.2014141145,0.9999915132,-0.0299309309,large,174,A
4.6534264790,0.0129173012,0.4015563601,0.0001668567,0.1612475104,-29.4179467534,-12.2740541791,4562.2067763764,148.9439773859,4.6534444073,0.4027248178,21.6545448520,0.1621872788,4.8730430006,1.3629566332,2.4597918638,-5.0000000000,1.8319300907,0.9999961473,-0.0761205713,medium,44,B
4.4233380061,0.0192819572,0.4029027808,0.0003717939,0.1623306508,-1.3878426478,-12.2370949156,41.1519939831,147.9665502822,4.4233800323,0.4040680239,19.5662909100,0.1632709679,5.0000000000,1.5384380627,3.3812982574,-5.0000000000,1.2622600698,0.9999904991,-0.0758896754,medium,44,A
4.4320344113,0.0223965124,0.6843687513,0.0005016038,0.4683605878,-75.0337638825,-7.0270341050,8579.8367871869,47.4011992717,4.4320909993,0.6907152356,19.6434306265,0.4770875367,5.0000000000,1.0118411817,1.7139194922,-5.0000000000,1.2820035121,0.9999872322,-0.1352484136,medium,44,A
4.4036591006,0.0270808656,0.5530463318,0.0007333733,0.3058602451,-29.0766905981,-8.8164353557,2482.4719512496,75.7636500065,4.4037423685,0.5563110212,19.3929468478,0.3094819523,5.0000000000,1.6261787774,1.7139194922,-5.0000000000,1.2187967837,0.9999810916,-0.1081780136,large,174,A
4.6517965668,0.0169306836,0.1477199978,0.0002866480,0.0218211978,-61.5524500650,-33.3345551477,8515.6263096279,1127.4249545786,4.6518273771,0.1477551066,21.6394979466,0.0218315715,4.8730430006,1.6261787774,1.6701254311,-5.0000000000,1.8276406060,0.9999933767,-0.0217984557,large,174,B
4.6519009647,0.0125065212,0.0206822811,0.0001564131,0.0004277568,-29.9575325979,37.6637656204,4115.5932845679,2180.8371681238,4.6519177764,0.0206868385,21.6403389984,0.0004279453,4.9169896542,1.1874752037,2.7231666005,-0.3042602539,1.8277926314,0.9999963861,0.0209895728,small,13,B
4.6524249235,0.0197611966,0.1743059517,0.0003905049,0.0303825648,-79.6459616816,-28.4187685488,10240.1427600888,812.2471440519,4.6524668912,0.1743666764,21.6454481737,0.0304037378,4.8730430006,1.4506973479,1.6701254311,-5.0000000000,1.8294436786,0.9999909795,-0.0263893176,large,174,B
4.6509605896,0.0209387792,0.0149874541,0.0004384325,0.0002246238,-58.5937805710,32.1589822628,5516.8018619824,2735.8339037451,4.6510077229,0.0149875115,21.6318728382,0.0002246255,4.8730430006,1.3629566332,2.4597918638,-0.1725769043,1.8255329470,0.9999898660,0.0027664465,medium,44,B
4.3973425581,0.0191409711,0.0132472961,0.0003663768,0.0001754909,-27.5095806861,10.9119799730,3431.4966864268,4309.4488957245,4.3973842168,0.0134197930,19.3369879502,0.0001800908,5.0000000000,1.6261787774,1.7139194922,-0.8308410645,1.2045270666,0.9999905265,0.1598205854,large,174,A
4.4019647308,0.0269545501,0.0137760415,0.0007265478,0.0001897793,-29.3781745725,4.6771001880,2395.3878308874,3651.1647854209,4.4020472554,0.0139114603,19.3780200389,0.0001935287,5.0000000000,1.6261787774,1.8016602069,-0.8308410645,1.2150528157,0.9999812531,0.1391901592,large,174,A
4.6522796046,0.0160222215,0.4143669495,0.0002567116,0.1716999688,-72.2018725839,-11.8923141346,10923.6907400134,139.5278441895,4.6523071944,0.4157727886,21.6439622312,0.1728670117,4.8730430006,0.3537095248,1.7139194922,-5.0000000000,1.8289168407,0.9999940697,-0.0821650911,medium,44,B
4.6517180640,0.0250397042,1.4561093522,0.0006269868,2.1202544456,-82.0002128544,-2.7932371200,8450.2542453494,5.8030096888,4.6517854566,1.5285317355,21.6391079342,2.3364092665,4.8730430006,1.4944914090,1.9771416364,-5.0000000000,1.8277687115,0.9999855125,-0.3041641345,medium,44,A
4.6507343848,0.0273639162,0.6487977427,0.0007487839,0.4209385109,-62.8531489116,-7.4391539449,5426.5621980149,53.3750038064,4.6508148858,0.6543753199,21.6300791016,0.4282070593,4.8730430006,1.5822321238,1.7139194922,-5.0000000000,1.8252321621,0.9999826910,-0.1302857542,large,174,B
4.4150514849,0.0283360067,1.8851581568,0.0008029293,3.5538212762,-23.1355374572,-1.7434647763,1300.6670977356,1.0398167923,4.4151424149,2.0702631814,19.4934825437,4.2859896403,4.4343394269,0.0466933195,2.8109073153,-5.0000000000,1.2441427433,0.9999794050,-0.4133138146,small,13,A
4.6521955232,0.0245288122,0.0125430538,0.0006016626,0.0001573282,-68.3715656690,34.7764923718,6447.9198961015,3884.9783890996,4.6522601871,0.0125838475,21.6435248489,0.0001583532,4.8730430006,1.6261787774,1.8016602069,-0.2165222168,1.8290343956,0.9999861005,0.0804549829,large,174,B
4.6506666210,0.0162901531,2.4770824947,0.0002653691,6.1359376854,-0.9266286356,0.2795648486,4.4678624128,-1.9218349166,4.6506951511,3.7723245667,21.6289653889,14.2304326368,4.6975615711,0.0466933195,4.5220801416,-5.0000000000,1.8245656902,0.9999938654,-0.7541987814,small,13,A
4.6508953725,0.0286293781,0.0148182000,0.0008196413,0.0002195791,-59.6192096729,33.7803704053,4694.0563142680,3217.1707553376,4.6509834881,0.0148202612,21.6316474068,0.0002196401,4.8730430006,1.6261787774,1.8016602069,-0.2165222168,1.8257379486,0.9999810544,0.0166777855,large,174,B
4.4335475553,0.0166565532,1.1730698440,0.0002774408,1.3760928588,-71.2016028716,-3.7652303394,7661.5215998907,12.1816904546,4.4335788440,1.2083523642,19.6566213658,1.4601154362,5.0000000000,1.5822321238,2.5914792322,-5.0000000000,1.2852075009,0.9999929428,-0.2398857241,medium,44,A
4.6516497115,0.0293419359,1.4759280069,0.0008609492,2.1783634815,-70.8115569444,-2.7340239805,6295.2861387156,5.4769343150,4.6517422529,1.5526030999,21.6387059874,2.4105763857,4.8292489395,1.6261787774,1.7578661458,-5.0000000000,1.8278178917,0.9999801061,-0.3103721367,medium,44,B
4.6510467385,0.0238435437,0.0096886611,0.0005685146,0.0000938702,-72.3710800525,48.6382275396,7282.5288025393,4882.0279006330,4.6511078550,0.0099260813,21.6328042787,0.0000985271,4.8730430006,1.0557878353,1.9333475753,-0.1287841797,1.8258958043,0.9999868598,0.2174063972,medium,44,A
4.3987179623,0.0278241233,0.0134646553,0.0007741818,0.0001812969,-40.1201004187,11.2453084766,3333.8278020872,3581.6989199379,4.3988059623,0.0135404971,19.3494938937,0.0001833451,5.0000000000,1.5822321238,1.7139194922,-0.7868957520,1.2079553425,0.9999799946,0.1056922431,large,174,A
4.6523001642,0.0121483224,0.4059842288,0.0001475817,0.1648231940,-20.6060758027,-12.1322235571,2203.8275299410,145.5030237509,4.6523160253,0.4072792949,21.6440443992,0.1658764240,4.8730430006,1.5822321238,3.1180761132,-5.0000000000,1.8288633157,0.9999965907,-0.0796836616,medium,44,B
4.6523248696,0.0139132598,0.4025927333,0.0001935788,0.1620809089,-59.6173935159,-12.2411244145,9358.0473151177,148.0938957546,4.6523456741,0.4038607079,21.6443202711,0.1631034714,4.8730430006,1.2752159185,2.2405163732,-5.0000000000,1.8289761318,0.9999955282,-0.0791796026,medium,44,B
4.6507464906,0.0131055857,0.0172419814,0.0001717564,0.0002972859,-4.4311336309,30.3272304690,65.3720674173,1760.4871417581,4.6507649560,0.0172420368,21.6296146759,0.0002972878,4.7415082247,0.9680471206,4.3465987121,-0.1287841797,1.8246878382,0.9999960296,-0.0025346020,small,13,B
4.6522033234,0.0115353875,2.1141849042,0.0001330652,4.4697778094,-1.3046358856,-1.2622542313,14.8955299688,-0.4060830662,4.6522176247,2.4140453048,21.6431288275,5.8276147334,4.7853022858,1.0118411817,4.5660267953,-5.0000000000,1.8285868930,0.9999969259,-0.4827012138,small,13,B
4.6512039552,0.0213133842,0.5870168227,0.0004542603,0.3445887501,-33.6974744518,-8.2756548938,1722.2103996596,66.5171384485,4.6512527875,0.5911789445,21.6341524932,0.3494925444,4.7415082247,0.2221747490,3.5129856258,-5.0000000000,1.8262063889,0.9999895013,-0.1184532994,small,13,B
4.6509753840,0.0231167263,1.3608108033,0.0005343830,1.8518060423,-84.8321216458,-3.0839405902,9679.6849185163,7.5123476902,4.6510328322,1.4184562239,21.6321064060,2.0120180592,4.8730430006,1.6261787774,1.9771416364,-5.0000000000,1.8256688713,0.9999876483,-0.2821834941,medium,44,A
4.3977771507,0.0185080666,2.0665821375,0.0003425485,4.2707617309,6.7660671406,-1.3630883703,169.8340667385,-0.1410356853,4.3978160961,2.3364787100,19.3407864155,5.4591327622,4.9609363079,1.5822321238,4.3465987121,-5.0000000000,1.2054572211,0.9999911444,-0.4665671955,small,13,A
4.4040501270,0.0309604500,0.0131324444,0.0009585495,0.0001724611,-37.7295675305,4.1761043173,2978.5845423801,3761.4801071705,4.4041589515,0.0132730308,19.3966160705,0.0001761733,5.0000000000,1.4506973479,1.7139194922,-0.8308410645,1.2198852324,0.9999752905,0.1451605046,large,174,A
4.3935449574,0.0151585914,0.1422474696,0.0002297829,0.0202343426,-45.6009737683,-34.7661467061,7742.6130020001,1220.0707698878,4.3935711074,0.1422578927,19.3034670760,0.0202373080,5.0000000000,1.6261787774,1.8016602069,-5.0000000000,1.1960703569,0.9999940481,-0.0121050626,large,174,A
4.3926441870,0.0283547885,0.0117497302,0.0008039940,0.0001380562,-56.8994787205,-19.8435758630,4054.6541015378,744.9714768187,4.3927357020,0.0117928719,19.2961269475,0.0001390718,4.7415082247,0.0466933195,2.2405163732,-0.5236816406,1.1946753134,0.9999791667,0.0854586633,small,13,A
4.3937852244,0.0147637760,0.1778320417,0.0002179691,0.0316242351,-18.6266443768,-27.7759130222,3027.9861390682,778.6952799495,4.3938100285,0.1778827337,19.3055665670,0.0316422669,5.0000000000,1.6261787774,2.0210882900,-5.0000000000,1.1965840861,0.9999943547,-0.0238718918,large,174,A
4.6522954014,0.0181382740,0.1918463762,0.0003289970,0.0368050321,-84.1523282092,-25.8000733526,11948.6571139527,669.4432696115,4.6523307598,0.1919394370,21.6441814984,0.0368407475,4.8730430006,1.6261787774,1.6701254311,-5.0000000000,1.8290318495,0.9999923998,-0.0311360506,large,174,B
4.6516555695,0.0298786297,0.0131886887,0.0008927325,0.0001739415,-64.0270862886,4.3624190329,5275.1256735423,440.2908764894,4.6517515271,0.0131935469,21.6387922697,0.0001740697,4.8292489395,0.7925656911,1.7578661458,-0.2165222168,1.8278655111,0.9999793717,-0.0271350437,medium,44,B
4.6514781799,0.0239789460,0.0150588263,0.0005749898,0.0002267682,-60.4576667935,29.1458898649,5188.5417263167,1997.6300093005,4.6515399867,0.0150629396,21.6368242480,0.0002268921,4.7853022858,1.0995818964,2.2405163732,-0.2165222168,1.8270682606,0.9999867126,0.0233682317,medium,44,B
4.6513182722,0.0205406837,0.0146277199,0.0004219197,0.0002139702,-68.6044198338,36.9483710366,8055.8278393910,3691.4640143467,4.6513636269,0.0146333128,21.6351835894,0.0002141338,4.8730430006,1.6261787774,1.6701254311,-0.2165222168,1.8264829926,0.9999902492,0.0276453642,large,174,B
4.6512074848,0.0257719578,1.2678776061,0.0006641938,1.6075136241,-66.1333385608,-3.3987349626,5984.1876220127,9.5531049950,4.6512788844,1.3139724889,21.6343952604,1.7265237015,4.8730430006,1.2752159185,1.8894009217,-5.0000000000,1.8264258608,0.9999846495,-0.2625461152,large,174,B
4.6508766178,0.0190427874,1.3758820858,0.0003626278,1.8930515141,-29.6774259849,-3.0340445726,1550.1682291467,7.2064624592,4.6509156025,1.4363771416,21.6310159419,2.0631792930,4.8292489395,0.3099154637,3.6445204016,-5.0000000000,1.8252302643,0.9999916178,-0.2871568171,small,13,B
4.6516742209,0.0284379389,0.6354162333,0.0008087164,0.4037537895,-63.8562709676,-7.6088842691,5271.9715181309,55.9238767908,4.6517611476,0.6405556860,21.6388817739,0.4103115869,4.8730430006,1.4067506943,1.7139194922,-5.0000000000,1.8278319159,0.9999813132,-0.1264218398,large,174,B
4.6515131372,0.0184326657,0.1467901237,0.0003397632,0.0215473404,-70.8137711291,-33.5400647369,9235.5844258706,1141.2553065506,4.6515496588,0.1468305855,21.6369142287,0.0215592208,4.8730430006,1.6261787774,1.7139194922,-5.0000000000,1.8269275232,0.9999921485,-0.0234746799,large,174,B
4.6515257359,0.0123124235,0.4145324988,0.0001515958,0.1718371926,-32.7121796769,-11.8887835175,4651.7008633085,139.5220243416,4.6515420312,0.4157725216,21.6368432678,0.1728667897,4.7853022858,1.5384380627,2.4597918638,-5.0000000000,1.8267734107,0.9999964968,-0.0771752200,medium,44,A
4.6516219120,0.0334672972,0.2974816323,0.0011200600,0.0884953216,-56.5676525387,-16.6593998240,3749.8639527095,276.0535219239,4.6517423050,0.2979921160,21.6387064724,0.0887993012,4.8292489395,0.7486190374,2.1088290048,-5.0000000000,1.8280018530,0.9999741187,-0.0585082967,medium,44,B
4.4332218153,0.0174392624,0.6738136152,0.0003041279,0.4540247881,-74.0686076786,-7.1464243149,7672.8438253179,49.0878702798,4.4332561161,0.6799019101,19.6537597912,0.4622666074,5.0000000000,1.0118411817,2.4597918638,-5.0000000000,1.2844958105,0.9999922628,-0.1335258292,medium,44,A
4.6521869864,0.0234867170,1.2314071999,0.0005516259,1.5163636920,-70.7653514478,-3.5336297676,7482.3653002015,10.4900935598,4.6522462727,1.2731855961,21.6433953819,1.6210015621,4.8730430006,1.4067506943,1.8456068606,-5.0000000000,1.8289612719,0.9999872564,-0.2540696147,medium,44,B
4.3589379261,0.0214185241,2.4718397391,0.0004587532,6.1099916959,-1.0608850959,-0.3066538492,61.7204927529,-1.9059391838,4.3589905479,3.2566057234,19.0007985967,10.6054808378,4.6537675100,0.0466933195,3.8639484848,-5.0000000000,1.1218082845,0.9999879280,-0.6510634193,small,13,A
4.3957357954,0.0191425734,0.1882741839,0.0003664381,0.0354471683,-38.7461769921,-26.3344659120,4861.8737190436,696.1934518830,4.3957774763,0.1883470924,19.3228596212,0.0354746272,5.0000000000,1.5384380627,1.6701254311,-5.0000000000,1.2010033715,0.9999905180,-0.0278216313,large,174,A
4.6516107693,0.0283465202,0.8351804196,0.0008035252,0.6975263333,-65.9771672409,-5.6422538379,5534.1277605305,29.8449501302,4.6516971391,0.8473035456,21.6382862742,0.7179232984,4.8730430006,1.3629566332,1.7139194922,-5.0000000000,1.8276551969,0.9999814326,-0.1685558200,large,174,B
4.6528123616,0.0150761786,0.0116956430,0.0002272912,0.0001367881,-18.3853531440,1.9633879533,772.1922502794,157.3296349032,4.6528367867,0.0116994752,21.6488901637,0.0001368777,4.8292489395,0.3537095248,3.9956358531,-0.1287841797,1.8303285769,0.9999947505,0.0255929364,small,13,B
4.6509317733,0.0195536953,0.2544094533,0.0003823470,0.0647241699,-63.2221991865,-19.4708945747,7437.4410603262,378.9831548029,4.6509728774,0.2547082653,21.6315487067,0.0648763004,4.8730430006,1.5822321238,1.8016602069,-5.0000000000,1.8253990031,0.9999911622,-0.0484244933,large,174,B
4.6500552221,0.0299993095,0.0157091913,0.0008999586,0.0002467787,-60.1832573121,35.0335993647,4892.4931522857,3267.3355189116,4.6501519896,0.0157099138,21.6239135267,0.0002468014,4.8730430006,1.6261787774,1.7578661458,-0.2165222168,1.8235490612,0.9999791904,-0.0095901739,large,174,B
4.3913330726,0.0200961260,1.6499929820,0.0004038543,2.7224768405,-64.7625081888,-2.2778857063,4969.2549212720,3.1891226370,4.3913790555,1.7625541582,19.2842100091,3.1065971605,4.4343394269,0.5291909543,2.8547013764,-5.0000000000,1.1914117297,0.9999895288,-0.3516342506,small,13,A
4.6523499981,0.0245465403,0.0117425457,0.0006025326,0.0001378874,-45.9027979923,18.7613726215,2785.9032822614,1001.0834676849,4.6524147534,0.0118199473,21.6449630378,0.0001397112,4.8292489395,0.5731376080,3.1618701743,-0.0848388672,1.8294530501,0.9999860814,0.1142536505,small,13,B
4.6518675570,0.0120798254,1.9663625064,0.0001459222,3.8665815066,0.9961200816,-1.5702961682,70.0422015757,0.4660213817,4.6518832412,2.1864217876,21.6400176902,4.7804402333,4.9609363079,0.1344340342,4.5660267953,-5.0000000000,1.8276918139,0.9999966284,-0.4372256029,small,13,B
4.6518048564,0.0299138643,0.2069342725,0.0008948393,0.0428217931,-62.0606663252,-23.9242112189,4960.0362933012,574.8437380023,4.6519010374,0.2070778158,21.6401832616,0.0428812218,4.8730430006,1.5822321238,1.6701254311,-5.0000000000,1.8282712091,0.9999793244,-0.0372275452,large,174,B
4.3887061771,0.0096309497,0.0164187240,0.0000927552,0.0002695745,-25.9194468532,40.9455552328,4642.0743355968,4300.1433432993,4.3887167446,0.0165296898,19.2608346641,0.0002732306,4.9169896542,1.5822321238,2.5475325785,-0.6114196777,1.1853738953,0.9999975921,0.1156770604,medium,44,A
4.4308174827,0.0212203680,0.0143206808,0.0004503040,0.0002050819,-59.3423908361,24.4571100162,6726.3086748808,5235.7773944983,4.4308682974,0.0144289715,19.6325938688,0.0002081952,5.0000000000,1.5822321238,1.9333475753,-0.7431030273,1.2791984831,0.9999885317,0.1222859471,medium,44,A
4.4052101167,0.0273088515,0.0132074505,0.0007457734,0.0001744367,-25.9114322788,13.7004930942,2156.7250989114,3902.4081848069,4.4052947626,0.0133139269,19.4066219456,0.0001772606,5.0000000000,1.5384380627,1.7139194922,-0.7431030273,1.2222351754,0.9999807854,0.1262172205,large,174,A
4.6524821833,0.0184380202,0.0142273682,0.0003399606,0.0002024180,-68.9599040287,47.8070413110,8942.8645200219,4468.2174577501,4.6525187186,0.0142925153,21.6459304265,0.0002042760,4.8730430006,1.5822321238,1.7578661458,-0.2165222168,1.8295480167,0.9999921472,0.0953702012,large,174,B
4.3997865494,0.0289167677,0.0123710828,0.0008361795,0.0001530437,-37.0387806245,35.7896405387,2659.7651010088,5654.8242904921,4.3998815734,0.0125087533,19.3589578601,0.0001564689,5.0000000000,1.6261787774,1.9333475753,-0.6552124023,1.2103666338,0.9999784031,0.1479551640,large,174,A
4.6511707079,0.0292601896,0.0166865010,0.0008561587,0.0002784393,-50.3708077775,38.2807893317,3118.3895021406,2989.7312612689,4.6512627439,0.0166962578,21.6342451128,0.0002787650,4.9169896542,1.2312692648,2.7231666005,-0.3482055664,1.8265184406,0.9999802127,0.0341818968,small,13,B
4.6515890568,0.0259127643,0.0124303500,0.0006714714,0.0001545136,-66.2472033607,25.8486116326,6043.5113065868,3016.0689068096,4.6516612328,0.0124491095,21.6379522248,0.0001549803,4.8730430006,1.5822321238,1.7139194922,-0.2165222168,1.8274644498,0.9999844838,0.0548773770,large,174,B
4.6524829201,0.0247389106,0.9280810211,0.0006120137,0.8613343818,-67.7286618190,-5.0027479720,6379.7227067934,23.0350435822,4.6525486924,0.9448650108,21.6462093355,0.8927698885,4.8730430006,1.6261787774,1.7578661458,-5.0000000000,1.8298220629,0.9999858632,-0.1876464990,large,174,B
4.6499754452,0.0164448793,0.0121398516,0.0002704341,0.0001473760,-34.8465072913,63.3273748389,3219.0081106624,7404.2663830192,4.6500045242,0.0122804396,21.6225420749,0.0001508092,4.8730430006,1.4944914090,3.0303353984,-0.2604675293,1.8227041367,0.9999937465,0.1508813808,medium,44,A
4.4050207218,0.0290613354,0.9369436424,0.0008445612,0.8778633891,-30.1237365665,-4.9491594390,2355.2569988861,22.4987575719,4.4051165843,0.9540855507,19.4050521209,0.9102792380,5.0000000000,1.5384380627,1.6701254311,-5.0000000000,1.2219153569,0.9999782384,-0.1887084647,large,174,A
4.6521497973,0.0110988042,0.7338693268,0.0001231835,0.5385641889,-2.5523857582,-6.5079291907,61.3889173622,40.4047559143,4.6521630367,0.7419520721,21.6426209197,0.5504928773,4.9609363079,1.3629566332,4.0833765679,-5.0000000000,1.8284322577,0.9999971541,-0.1472042999,small,13,B
4.6521691057,0.0215256057,0.0141511654,0.0004633517,0.0002002555,-74.7193252796,46.1295048397,8831.2429377523,4668.7094892480,4.6522189050,0.0141934705,21.6431407400,0.0002014546,4.8730430006,1.6261787774,1.6701254311,-0.2165222168,1.8288246422,0.9999892956,0.0771512643,large,174,B
4.6506251430,0.0274390669,0.0168105304,0.0007529024,0.0002825939,-59.6453903301,31.6033084542,4862.4295547963,2557.9195280197,4.6507060886,0.0168202328,21.6290671230,0.0002829202,4.8730430006,1.5822321238,1.6701254311,-0.2165222168,1.8249411793,0.9999825950,-0.0339606081,large,174,B
4.3997635906,0.0211464825,0.1884302582,0.0004471737,0.0355059622,-20.9028306940,-26.2993316282,2378.4265686917,694.1905733838,4.3998144083,0.1885177947,19.3583668273,0.0355389589,5.0000000000,1.3190099796,1.6701254311,-5.0000000000,1.2099271290,0.9999884501,-0.0304707346,large,174,A
4.3633031594,0.0213438208,1.8726728221,0.0004555587,3.5069034985,0.5088049518,-1.7696135574,-1.6002879166,1.1343549816,4.3633553625,2.0529701553,19.0388700191,4.2146864585,4.4782860805,1.6261787774,4.3026520585,-5.0000000000,1.1310691674,0.9999880360,-0.4097957174,small,13,A
4.6512875992,0.0199260304,2.3827979784,0.0003970467,5.6777262061,-31.9431312817,0.6351383579,1780.5614709443,-1.5965615624,4.6513302804,4.0352595514,21.6348733770,16.2833196468,4.9609363079,0.2221747490,3.5567796869,-5.0000000000,1.8263752224,0.9999908239,-0.8070417703,small,13,B
4.6501823296,0.0121841165,2.5006828514,0.0001484527,6.2534147233,-2.9201637168,-0.0349440427,7.1708304736,-1.9987658392,4.6501982916,3.5045105329,21.6243441515,12.2815940753,4.6975615711,0.0466933195,4.6098208563,-5.0000000000,1.8231407759,0.9999965675,-0.7005928696,small,13,A
4.3984127308,0.0186215265,0.5076752635,0.0003467612,0.2577341732,-15.8717393460,-9.6441300105,2107.4982635135,91.0327846682,4.3984521496,0.5101923421,19.3463813121,0.2602962259,4.9169896542,0.0466933195,1.9771416364,-5.0000000000,1.2068572885,0.9999910380,-0.0992110608,small,13,A
