mean_one,std_one,std_zero,var_one,var_zero,skew_one,skew_zero,kurt_one,kurt_zero,rms_one,rms_zero,en_one,en_zero,max_one,max_zero,min_one,min_zero,mse_one,cos_one,cos_zero,msg_size,char_len,label
3.3029541192,0.0195212657,0.0219381483,0.0003810798,0.0004812823,1.0185654755,54.7944591691,1.3051423182,3654.0206518816,3.3030118065,0.0220013999,10.9098869937,0.0004840616,3.4690389721,1.4506973479,3.2058168279,-0.2165222168,0.0003898066,0.9999825350,0.0757728121,small,13,A
3.2988179195,0.0166737234,0.4172099183,0.0002780131,0.1740641160,1.2712943013,-11.7969906666,7.6341774419,137.5051919530,3.2988600575,0.4185123339,10.8824776789,0.1751525736,3.6884670553,1.4944914090,2.9424420911,-5.0000000000,0.0002794104,0.9999872265,-0.0788310865,medium,44,B
3.2923006805,0.0171111529,0.4041705712,0.0002927916,0.1633538506,-5.0893197393,-12.2022605838,349.1319673425,147.0403626360,3.2923451463,0.4053452933,10.8395365621,0.1643048068,3.6445204016,0.9241004669,1.9771416364,-5.0000000000,0.0003520711,0.9999864942,-0.0760773057,medium,44,B
3.2916107045,0.0174440893,0.0093204275,0.0003042963,0.0000868704,-8.3030861487,28.0712551734,596.2304159117,2019.0394953097,3.2916569271,0.0095087750,10.8350053259,0.0000904168,3.3812982574,0.6169316691,1.8016602069,-0.0410461426,0.0003746765,0.9999859576,0.1980484067,small,13,B
3.2902343747,0.0177040688,0.0205953791,0.0003134341,0.0004241696,-3.3246699725,46.7620051162,197.2653461225,3341.0242499918,3.2902820053,0.0206314901,10.8259556746,0.0004256584,3.6445204016,1.5822321238,1.8456068606,-0.4359436035,0.0004088015,0.9999855238,0.0591397016,medium,44,B
3.3021587274,0.0187660998,0.0184846057,0.0003521665,0.0003416806,-1.4203216991,27.6370449968,196.5789062714,2723.8676820770,3.3022120506,0.0185539159,10.9046044274,0.0003442478,3.8200018311,1.4506973479,1.9333475753,-0.7868957520,0.0003568266,0.9999838523,0.0863554615,medium,44,A
3.3025817201,0.0197663766,0.0220875216,0.0003907096,0.0004878586,1.6289587514,52.8783963421,8.9890841389,3569.3123889803,3.3026408717,0.0221686871,10.9074367277,0.0004914507,3.5567796869,1.4506973479,3.2496108890,-0.3919982910,0.0003973749,0.9999820896,0.0854934472,small,13,A
3.2876918226,0.0216289409,0.0392351821,0.0004678111,0.0015393995,-11.4207140050,-104.1481617859,582.7749539206,13701.0248530348,3.2877629677,0.0392451747,10.8093853315,0.0015401837,3.5567796869,1.5822321238,1.7578661458,-5.0000000000,0.0006193023,0.9999783606,0.0225649231,large,174,B
3.3000643608,0.0170530934,0.4042623272,0.0002908080,0.1634280292,-1.9989912582,-12.1910899096,289.5651328945,146.8643300886,3.3001084215,0.4054813276,10.8907155934,0.1644151070,3.6445204016,1.0557878353,1.8016602069,-5.0000000000,0.0002908121,0.9999866487,-0.0774827162,medium,44,A
3.2995356215,0.0169582884,0.4230133141,0.0002875835,0.1789402639,-4.0289766083,-11.6291535592,401.4232444612,133.5380554751,3.2995792006,0.4244827414,10.8872229012,0.1801855977,3.5129856258,1.5822321238,1.8894009217,-5.0000000000,0.0002877992,0.9999867925,-0.0831347992,medium,44,A
3.2855642638,0.0208431015,0.0179518663,0.0004344349,0.0003222695,-0.7557099672,34.6797222748,8.5480592816,2405.3044789203,3.2856303758,0.0179605683,10.7953669666,0.0003225820,3.6007263405,1.4067506943,2.9863887448,-0.3919982910,0.0006428254,0.9999798784,0.0311252522,medium,44,B
3.2874398480,0.0221960215,0.0164345762,0.0004926634,0.0002700953,-13.5317208005,45.6599423049,725.8503069936,3948.2817643771,3.2875147783,0.0164674203,10.8077534178,0.0002711759,3.5567796869,1.6261787774,1.6701254311,-0.3042602539,0.0006504208,0.9999772076,0.0631268864,large,174,B
3.2957722995,0.0270888528,2.2900599161,0.0007338059,5.2443744193,-26.3803853539,-0.8774578484,1251.3716804217,-1.2294377444,3.2958836229,2.7343880909,10.8628488560,7.4768782318,3.6007263405,1.6261787774,1.9771416364,-5.0000000000,0.0007516794,0.9999662235,-0.5464317814,small,13,B
3.2888993567,0.0216517885,0.1134526917,0.0004687999,0.0128715133,-16.3236921346,-43.0139400362,934.7547355770,1900.3613372706,3.2889706260,0.1134560970,10.8173277786,0.0128722859,3.5129856258,1.6261787774,1.7139194922,-5.0000000000,0.0005920242,0.9999783308,-0.0077477618,large,174,B
3.2884186482,0.0211627357,0.9472918316,0.0004478614,0.8973618143,-7.3630980385,-4.8847331898,274.4486874476,21.8708277417,3.2884867442,0.9651532293,10.8141450670,0.9315207560,3.5567796869,1.6261787774,2.3282570879,-5.0000000000,0.0005819891,0.9999792926,-0.1914943371,medium,44,B
3.2979681071,0.0215985639,0.1194166906,0.0004664980,0.0142603460,-10.0100872486,-40.7073943250,638.9821682944,1706.0056913186,3.2980388314,0.1194386336,10.8770601333,0.0142655872,3.7762077700,1.6261787774,1.7139194922,-5.0000000000,0.0004706266,0.9999785557,-0.0191677298,large,174,A
3.3012645395,0.0190677913,2.4796193285,0.0003635807,6.1485120143,1.3195833848,0.2601534362,5.0226773626,-1.9321907696,3.3013196059,3.7565993501,10.8987111405,14.1120386769,3.5129856258,1.0995818964,3.2496108890,-5.0000000000,0.0003651797,0.9999833199,-0.7512039108,small,13,A
3.2909688411,0.0173082559,0.0131885392,0.0002995757,0.0001739376,-4.0510224754,27.2508182664,286.2317698502,1831.3321623505,3.2910143556,0.0132710022,10.8307754887,0.0001761195,3.4690389721,0.8363597522,1.8894009217,-0.3042602539,0.0003811376,0.9999861701,0.1113056292,small,13,B
3.2983635870,0.0213418102,0.0175390977,0.0004554729,0.0003076199,-21.5197792443,34.0255470247,1432.3661367905,2960.5605839976,3.2984326316,0.0175770192,10.8796578249,0.0003089516,3.6445204016,1.4944914090,1.8016602069,-0.4797363281,0.0004581507,0.9999790675,0.0656524432,medium,44,A
3.2879689613,0.0222635786,0.0171961482,0.0004956669,0.0002957075,-13.3352039556,43.1547608046,696.9011636007,3585.8705784454,3.2880443363,0.0172494707,10.8112355576,0.0002975442,3.6445204016,1.5384380627,1.9771416364,-0.4359436035,0.0006404128,0.9999770760,0.0785681440,medium,44,B
3.2992704627,0.0214124876,0.0986129690,0.0004584946,0.0097245177,-8.0216097660,-48.8269141394,564.1613258668,2484.4578349241,3.2993399462,0.0986165386,10.8856440809,0.0097252217,3.7322611164,1.5822321238,1.6701254311,-5.0000000000,0.0004590268,0.9999789402,-0.0085083450,large,174,A
3.2862532251,0.0248680207,0.0089996348,0.0006184185,0.0000809934,-14.4588431108,-11.4273165598,445.7827423190,278.4676464893,3.2863473155,0.0091207526,10.8000786779,0.0000831881,3.3373516037,0.0466933195,2.4597918638,-0.3042602539,0.0008073923,0.9999713693,0.1624265149,small,13,B
3.3021339001,0.0260759913,0.0123044426,0.0006799573,0.0001513993,-18.0042061183,-1.7900289863,841.9219356699,749.4889896365,3.3022368558,0.0123607020,10.9047682517,0.0001527870,3.5129856258,0.5731376080,1.9771416364,-0.3919982910,0.0006845109,0.9999688224,0.0953007837,small,13,A
3.3031277848,0.0280298508,2.1818981205,0.0007856725,4.7606794081,-24.0802019081,-1.1204546637,1200.0618514865,-0.7445373995,3.3032467112,2.5279424521,10.9114388351,6.3904930409,3.5567796869,0.0906399731,1.9333475753,-5.0000000000,0.0007954556,0.9999639971,-0.5050121071,small,13,A
3.2876867639,0.0230446850,2.4845730627,0.0005310575,6.1731033038,-11.7981791714,0.2279771569,432.1850633182,-1.9479503262,3.2877675275,3.7303452754,10.8094153147,13.9154758741,3.3812982574,0.7048249763,2.4159978027,-5.0000000000,0.0006826733,0.9999754351,-0.7459127003,small,13,B
3.2869559187,0.0252086304,2.4816955672,0.0006354750,6.1588128880,-17.0926879440,-0.2483665076,680.0858797341,-1.9381905791,3.2870525835,3.3104706397,10.8047146865,10.9592158565,3.4250923185,1.0557878353,2.1088290048,-5.0000000000,0.0008056231,0.9999705923,-0.6618340505,small,13,B
3.2911461305,0.0176344056,0.5800373171,0.0003109723,0.3364432892,-7.8271867905,-8.3772913019,591.2275965148,68.2866490566,3.2911933739,0.5838586755,10.8319538244,0.3408909529,3.6445204016,1.6261787774,1.8016602069,-5.0000000000,0.0003893633,0.9999856455,-0.1142242286,medium,44,B
3.2891292735,0.0216969196,0.0162107317,0.0004707563,0.0002627878,-17.7646165694,50.3694589331,1062.8109794578,4294.5117079563,3.2892008352,0.0162928308,10.8188421343,0.0002654563,3.5567796869,1.6261787774,1.7139194922,-0.3042602539,0.0005889290,0.9999782434,0.1002624433,large,174,B
3.2903716646,0.0168780919,0.0232391122,0.0002848700,0.0005400563,-2.0340299024,59.9266679654,26.3363058262,4100.6699905777,3.2904149528,0.0233636650,10.8268305614,0.0005458608,3.3373516037,1.5822321238,2.9863887448,-0.2165222168,0.0003775748,0.9999868442,0.1031196804,small,13,B
3.2971271310,0.0202905883,0.0174205157,0.0004117080,0.0003034744,-14.8789921552,34.9396951683,1064.0623879446,3178.9797518576,3.2971895648,0.0174765604,10.8714590260,0.0003054302,3.6884670553,1.6261787774,1.6701254311,-0.5674743652,0.0004199614,0.9999810646,0.0800213121,large,174,B
3.3003946295,0.0175483544,0.4273246837,0.0003079447,0.1826063853,-5.2840261167,-11.5249904414,541.0616923923,130.9073350802,3.3004412819,0.4287720937,10.8929126550,0.1838455083,3.6445204016,0.3976561785,1.6701254311,-5.0000000000,0.0003081005,0.9999858648,-0.0820976442,medium,44,A
3.2993202624,0.0216474373,0.0183749370,0.0004686115,0.0003376383,-10.2645704343,28.3815297777,741.8909607576,2774.4229899397,3.2993912780,0.0184209129,10.8859828054,0.0003393300,3.7762077700,1.6261787774,1.7139194922,-0.6552124023,0.0004690736,0.9999784761,0.0706078786,large,174,A
3.2868481606,0.0182485769,2.1151462328,0.0003330106,4.4738435862,-0.9996863999,-1.2617910211,1.3656622796,-0.4069809667,3.2868988183,2.4143579122,10.8037038417,5.8291241282,3.3373516037,1.5822321238,3.2058168279,-5.0000000000,0.0005059814,0.9999845880,-0.4821841715,small,13,B
3.3008395573,0.0196224186,0.0195331123,0.0003850393,0.0003815425,5.8913746088,50.3354177744,126.6580582889,4735.9634365990,3.3008978812,0.0196070513,10.8959268220,0.0003844365,3.8200018311,1.6261787774,3.2058168279,-0.6114196777,0.0003857442,0.9999823309,0.0867632411,small,13,A
3.3000850229,0.0184642266,0.3487254010,0.0003409277,0.1216094053,-6.0355251496,-14.1839989320,542.9275351007,199.5077094626,3.3001366769,0.3494351831,10.8909020862,0.1221049472,3.7322611164,1.5384380627,1.6701254311,-5.0000000000,0.0003409349,0.9999843479,-0.0637050085,medium,44,B
3.2883542561,0.0222296202,0.0749758153,0.0004941560,0.0056213729,-17.0828174856,-62.9806564887,1008.0444376794,4242.6266230914,3.2884293926,0.0749774673,10.8137678699,0.0056216206,3.5567796869,1.6261787774,1.6701254311,-5.0000000000,0.0006297794,0.9999771513,0.0066382008,large,174,B
3.2978719304,0.0240941937,2.0396011635,0.0005805302,4.1599729061,-19.6286672285,-1.4186699361,940.4770287441,0.0133938776,3.2979599451,2.2950190287,10.8765397992,5.2671123419,3.6445204016,1.3629566332,2.1965697195,-5.0000000000,0.0005850589,0.9999733124,-0.4584741663,small,13,B
3.2886648727,0.0216774732,0.0165843921,0.0004699128,0.0002750421,-14.9963357472,48.6960035189,856.5843956986,3983.6338090726,3.2887363162,0.0166471835,10.8157865577,0.0002771287,3.5567796869,1.6261787774,1.7139194922,-0.3482055664,0.0005983980,0.9999782763,0.0867729778,large,174,B
3.2969373210,0.0200095549,0.0115924701,0.0004003823,0.0001343854,-11.8848974112,-6.0239697061,622.1955199142,712.6448775759,3.2969980407,0.0116616181,10.8701960806,0.0001359933,3.6445204016,0.6169316691,2.2405163732,-0.4797363281,0.0004097623,0.9999815833,0.1087378123,medium,44,B
3.3041512392,0.0201735587,0.0278961716,0.0004069725,0.0007781964,0.7537819674,46.6321314929,2.1052793227,2315.2944715802,3.3042128237,0.0280181399,10.9178223842,0.0007850162,3.4690389721,1.4067506943,3.1180761132,-0.1725769043,0.0004242053,0.9999813618,0.0932063745,small,13,A
3.3002541575,0.0180741260,0.3974618702,0.0003266740,0.1579759382,-4.3240112790,-12.4054250286,454.8859722790,152.1754119723,3.3003036493,0.3985651326,10.8920041779,0.1588541649,3.6884670553,1.3629566332,1.7139194922,-5.0000000000,0.0003267386,0.9999850038,-0.0743539447,medium,44,B
3.2976150197,0.0207919262,0.0167278810,0.0004323042,0.0002798220,-14.8624116109,32.9739943875,993.7236173708,3131.3809917041,3.2976805670,0.0168097244,10.8746971222,0.0002825668,3.7322611164,1.6261787774,1.7139194922,-0.5674743652,0.0004379923,0.9999801232,0.0985592197,large,174,B
3.2996790730,0.0226848028,0.0174660820,0.0005146003,0.0003050640,-12.1305081503,26.7554965025,785.6199862739,2844.9727320996,3.2997570494,0.0175144070,10.8883965848,0.0003067545,3.7762077700,1.6261787774,1.7139194922,-0.6552124023,0.0005147033,0.9999763690,0.0742341031,large,174,A
3.2998795694,0.0226310780,0.0109647488,0.0005121657,0.0001202257,-20.3462988418,18.4669935794,1069.1202035979,1386.8575257268,3.2999571721,0.0111279601,10.8897173379,0.0001238315,3.5129856258,0.7486190374,1.9771416364,-0.3919982910,0.0005121802,0.9999764837,0.1706412513,medium,44,A
3.3005752488,0.0171653395,0.3651611139,0.0002946489,0.1333426391,-1.0446416543,-13.5313637899,192.2658262809,181.4050062357,3.3006198844,0.3660016323,10.8940916216,0.1339571949,3.6007263405,1.4944914090,1.9333475753,-5.0000000000,0.0002949798,0.9999864766,-0.0677325797,medium,44,A
3.3032063105,0.0191699205,0.0181548140,0.0003674859,0.0003295973,0.9724816366,46.4818939238,0.0747153544,3013.6376050155,3.3032619356,0.0182399276,10.9115394153,0.0003326950,3.3373516037,1.1435285501,3.2058168279,-0.2604675293,0.0003777663,0.9999831605,0.0964929422,small,13,A
3.2981270105,0.0220869317,0.0185072944,0.0004878326,0.0003425199,-9.3149201686,26.4026782370,588.7261718355,2602.5793876186,3.2982009657,0.0185147203,10.8781296099,0.0003427949,3.7322611164,1.6261787774,1.8016602069,-0.6552124023,0.0004913406,0.9999775771,0.0283196257,large,174,A
3.3000415623,0.0173682832,0.3487961552,0.0003016573,0.1216587579,-5.1386874359,-14.1659790815,541.3225338942,199.2037654205,3.3000872671,0.3495568839,10.8905759705,0.1221900151,3.6445204016,1.2752159185,1.7139194922,-5.0000000000,0.0003016590,0.9999861504,-0.0659378166,medium,44,A
3.3014767601,0.0262195523,2.3987315546,0.0006874649,5.7539130709,-18.2136735764,0.5891597783,789.4078095938,-1.6528675327,3.3015808732,4.0040126943,10.9004362622,16.0321176562,3.3373516037,0.0028992584,2.1527756584,-5.0000000000,0.0006896457,0.9999684657,-0.8006877484,small,13,A
3.2873725483,0.0233552971,0.0118671918,0.0005454699,0.0001408302,-17.5240268478,16.9198561052,1027.1225692447,1819.0415675441,3.2874555117,0.0119159070,10.8073637412,0.0001419888,3.6007263405,1.0118411817,1.7578661458,-0.4359436035,0.0007049224,0.9999747637,0.0903314946,medium,44,B
3.2978177297,0.0218287436,0.0181105820,0.0004764940,0.0003279932,-10.8972738486,14.9347092180,784.2275507248,1822.4214931671,3.2978899728,0.0181135235,10.8760782725,0.0003280997,3.7762077700,1.5822321238,1.7139194922,-0.6552124023,0.0004812564,0.9999780942,0.0180211710,large,174,A
3.3004471625,0.0222105452,0.0175927914,0.0004933083,0.0003095063,-10.1194578886,31.7716983714,690.9766882435,3168.2512986944,3.3005218952,0.0176627432,10.8934447805,0.0003119725,3.7762077700,1.6261787774,1.6701254311,-0.6552124023,0.0004935083,0.9999773573,0.0889108542,large,174,A
3.2987813360,0.0207954204,0.0168296672,0.0004324495,0.0002832377,-21.4021855231,40.0418091515,1550.6879067790,3613.8993978729,3.2988468822,0.0168666866,10.8823907523,0.0002844851,3.6445204016,1.4067506943,1.8016602069,-0.4797363281,0.0004339347,0.9999801306,0.0662180602,medium,44,A
3.2981509353,0.0228350219,0.1373928519,0.0005214382,0.0188767957,-14.8827381671,-35.6656146619,956.5024926655,1297.1330570592,3.2982299844,0.1374307873,10.8783210300,0.0188872213,3.7322611164,1.6261787774,1.6701254311,-5.0000000000,0.0005248573,0.9999760329,-0.0234944463,large,174,A
3.2876250126,0.0265304601,1.3221640536,0.0007038653,1.7481177846,-18.9894353210,-3.2101134744,833.8396072374,8.3057469898,3.2877320586,1.3749256679,10.8091820890,1.8904205922,3.3812982574,0.3537095248,2.1088290048,-5.0000000000,0.0008570056,0.9999674408,-0.2743642456,small,13,B
3.3024833179,0.0197644680,0.0143832534,0.0003906342,0.0002068780,0.7694683039,42.9292157413,14.0929663951,2672.8116300660,3.3025424599,0.0144864534,10.9067866993,0.0002098573,3.5567796869,0.8803064058,3.0303353984,-0.0848388672,0.0003968011,0.9999820920,0.1191513542,small,13,A
3.3005592322,0.0210100649,0.0148366509,0.0004414228,0.0002201262,-12.3215481891,42.5463154101,634.8664076253,3633.0597913353,3.3006261025,0.0149185273,10.8941326683,0.0002225625,3.5567796869,1.2752159185,2.1527756584,-0.3482055664,0.0004417356,0.9999797401,0.1046248231,medium,44,A
3.3010034831,0.0219044268,0.0168113367,0.0004798039,0.0002826210,-11.4498438884,21.4603799506,702.5330523965,3172.6509355112,3.3010761578,0.0169282403,10.8971037995,0.0002865653,3.8639484848,1.5822321238,2.1088290048,-0.8308410645,0.0004808109,0.9999779846,0.1173199747,medium,44,A
3.2889872944,0.0210982743,0.0159153412,0.0004451372,0.0002532981,-15.3306942024,51.8448163635,877.7936147388,4360.0556745965,3.2890549646,0.0160037347,10.8178825601,0.0002561195,3.5567796869,1.6261787774,1.6701254311,-0.3042602539,0.0005664169,0.9999794257,0.1049576008,large,174,B
3.2908200595,0.0176821265,0.2812775411,0.0003126576,0.0791170551,-3.9057630896,-17.5959422862,234.9094253563,309.0690270388,3.2908675637,0.2816571236,10.8298093217,0.0793307353,3.6445204016,1.4944914090,1.9771416364,-5.0000000000,0.0003969289,0.9999855648,-0.0518992787,medium,44,B
3.3027431369,0.0194241378,0.0196728919,0.0003772971,0.0003870227,1.2076710996,50.8282937051,3.1596130756,3384.8431921408,3.3028002552,0.0197808459,10.9084895257,0.0003912819,3.5129856258,1.2752159185,3.2496108890,-0.3482055664,0.0003848219,0.9999827061,0.1043322742,small,13,A
3.2989787446,0.0226254348,0.0165421756,0.0005119103,0.0002736436,-12.3014926478,17.7049166598,770.3409414163,2640.0606531861,3.2990563299,0.0165641324,10.8837726677,0.0002743705,3.7762077700,1.6261787774,1.6701254311,-0.6552124023,0.0005129533,0.9999764826,0.0514720070,large,174,A
3.3008373098,0.0174489147,0.4231441027,0.0003044646,0.1790509316,-3.0843475133,-11.6344887273,357.9259662509,133.5799124468,3.3008834288,0.4245122984,10.8958314106,0.1802106915,3.5129856258,1.1874752037,1.7139194922,-5.0000000000,0.0003051657,0.9999860283,-0.0802220506,medium,44,A
3.3058157247,0.0206329726,0.7439925785,0.0004257196,0.5535249569,-2.6193487045,-6.4182558457,260.4502455002,39.1979590598,3.3058801136,0.7522568149,10.9288433252,0.5658903156,3.5567796869,0.0906399731,1.7578661458,-5.0000000000,0.0004595422,0.9999805229,-0.1478213719,small,13,A
3.2988795800,0.0227553317,0.0177799262,0.0005178051,0.0003161258,-12.7595159546,27.6446391268,804.6257026242,2750.3443143575,3.2989580611,0.0178011914,10.8831242886,0.0003168824,3.7762077700,1.6261787774,1.6701254311,-0.6552124023,0.0005190605,0.9999762104,0.0488646567,large,174,A
3.2879326237,0.0195190008,0.0133772889,0.0003809914,0.0001789519,-2.4063591157,18.2456788407,96.0748068024,2109.7014846770,3.2879905610,0.0134227613,10.8108819292,0.0001801705,3.6007263405,1.1435285501,2.5475325785,-0.4797363281,0.0005266130,0.9999823791,0.0822431767,medium,44,B
3.2876652713,0.0219442601,0.0169483476,0.0004815505,0.0002872465,-10.6844686856,42.0625800560,538.2959517430,3524.9785449269,3.2877385065,0.0169861238,10.8092244869,0.0002885284,3.5567796869,1.4506973479,1.9771416364,-0.3919982910,0.0006336961,0.9999777248,0.0666553665,medium,44,B
3.3050044131,0.0203928102,1.8497880117,0.0004158667,3.4217156884,0.3161851793,-1.8199037270,6.3389945558,1.3121813789,3.3050673272,2.0216600486,10.9234700373,4.0871093520,3.3812982574,0.1783806879,3.0303353984,-5.0000000000,0.0004409109,0.9999809644,-0.4034885376,small,13,A
3.2871321248,0.0200041446,0.0149013406,0.0004001658,0.0002220500,-2.2982440598,24.5162239313,59.8247309488,2229.3607398321,3.2871929927,0.0149364892,10.8056377714,0.0002230987,3.5567796869,1.1435285501,2.6354258858,-0.4359436035,0.0005657480,0.9999814833,0.0685629161,medium,44,B
3.2876403807,0.0240685394,0.0137989295,0.0005792946,0.0001904105,-13.2423543548,24.4399422455,489.5225824387,2064.5268820005,3.2877284814,0.0138800326,10.8091585677,0.0001926553,3.5567796869,0.9241004669,2.2405163732,-0.3919982910,0.0007320548,0.9999732032,0.1079451656,small,13,B
3.2988145485,0.0208726969,0.4770896711,0.0004356695,0.2276145543,-17.9911237079,-10.2720870871,1230.7979490890,103.7497280112,3.2988805821,0.4791635846,10.8826130951,0.2295977408,3.6445204016,1.5384380627,1.8016602069,-5.0000000000,0.0004370748,0.9999799830,-0.0929389954,medium,44,A
3.3006117986,0.0171259018,0.4230781664,0.0002932965,0.1789951349,0.4737184340,-11.6378175195,61.5654585112,133.6101466660,3.3006562289,0.4244771027,10.8943315413,0.1801808107,3.6445204016,0.9241004669,2.3282570879,-5.0000000000,0.0002936708,0.9999865389,-0.0811201439,medium,44,A
3.2919110570,0.0172452719,0.0150494312,0.0002973994,0.0002264854,-4.8073115912,43.6379297237,282.5052439180,3764.4256668185,3.2919562280,0.0151584321,10.8369758068,0.0002297781,3.6445204016,1.4506973479,1.9771416364,-0.4359436035,0.0003628304,0.9999862784,0.1197073394,medium,44,B
3.3026114097,0.0263694355,2.4941002729,0.0006953471,6.2205361712,-19.4753682498,0.1483285059,946.4978680961,-1.9779317670,3.3027166803,3.6639227733,10.9079374705,13.4243300887,3.5129856258,0.8803064058,2.0210882900,-5.0000000000,0.0007021666,0.9999681260,-0.7325450346,small,13,A
3.2996975690,0.0220185551,0.0172524062,0.0004848168,0.0002976455,-9.6014042353,25.4575250400,640.5940692395,2800.4430295562,3.2997710320,0.0173021203,10.8884888633,0.0002993634,3.7762077700,1.6261787774,1.7139194922,-0.6552124023,0.0004849082,0.9999777369,0.0757518321,large,174,A
3.3004149832,0.0172124045,0.3967284715,0.0002962669,0.1573934801,-1.7139120959,-12.4287989126,249.7460699527,152.7165484402,3.3004598662,0.3978832975,10.8930353281,0.1583111184,3.6445204016,1.2752159185,1.8016602069,-5.0000000000,0.0002964391,0.9999864010,-0.0761342496,medium,44,A
3.2994471837,0.0172793268,0.0187102063,0.0002985751,0.0003500718,1.4887181667,55.1524624635,32.4469459109,4851.3835227528,3.2994924297,0.0187938868,10.8866502934,0.0003532102,3.6445204016,1.5822321238,2.8986480300,-0.4359436035,0.0002988807,0.9999862870,0.0942616238,medium,44,A
3.2893242364,0.0217347295,0.1372840090,0.0004723985,0.0188468991,-18.8042567344,-35.8455809752,1133.7048414100,1305.5851662482,3.2893960434,0.1372978043,10.8201263304,0.0188506871,3.5567796869,1.6261787774,1.6701254311,-5.0000000000,0.0005863704,0.9999781701,-0.0141754606,large,174,B
3.3023753560,0.0289727238,2.2462991616,0.0008394187,5.0458599235,-26.6830931454,-0.9782419625,1361.2414184610,-1.0429882379,3.3025024467,2.6471984088,10.9065224108,7.0076594156,3.5567796869,0.0906399731,1.8456068606,-5.0000000000,0.0008450610,0.9999615168,-0.5291037210,small,13,A
3.2889707690,0.0219728740,0.0169073937,0.0004828072,0.0002858600,-17.8315681421,48.3864511805,1066.6569062996,3831.2002532478,3.2890441661,0.0169816757,10.8178115266,0.0002883773,3.5567796869,1.5822321238,1.6701254311,-0.3042602539,0.0006044511,0.9999776844,0.0934310286,large,174,B
3.2875279519,0.0235317857,1.5533753838,0.0005537449,2.4129750831,-15.1191110507,-2.5226403099,715.8516793602,4.3643198443,3.2876121699,1.6445832999,10.8083937795,2.7046542304,3.6007263405,1.0995818964,1.9771416364,-5.0000000000,0.0007092969,0.9999743832,-0.3283952108,medium,44,B
3.2883608487,0.0217848095,0.1231922261,0.0004745779,0.0151763246,-16.9072078053,-39.8727966680,986.9236616090,1619.3683901268,3.2884330082,0.1231996688,10.8137916494,0.0151781584,3.5129856258,1.6261787774,1.6701254311,-5.0000000000,0.0006100478,0.9999780566,-0.0109917844,large,174,B
3.2996487917,0.0193945203,0.0176737575,0.0003761474,0.0003123617,-11.2963244264,59.6960090753,657.9569928974,4908.5968154917,3.2997057893,0.0177846131,10.8880582959,0.0003162925,3.5567796869,1.6261787774,2.1527756584,-0.3919982910,0.0003762708,0.9999827265,0.1114791928,medium,44,A
3.2924301086,0.0164114047,0.0180774305,0.0002693342,0.0003267935,-0.4181799514,44.7274535051,11.9451910546,3274.6149686506,3.2924710104,0.0181925020,10.8403653541,0.0003309671,3.6007263405,1.5384380627,2.7231666005,-0.3919982910,0.0003266375,0.9999875772,0.1122961396,medium,44,B
3.3027652541,0.0201578100,2.4702766733,0.0004063373,6.1022668425,0.5883178867,-0.3157719709,6.4803523256,-1.9000776577,3.3028267682,3.2480837947,10.9086646607,10.5500483374,3.4690389721,1.2312692648,3.0741294595,-5.0000000000,0.0004139839,0.9999813753,-0.6492986458,small,13,A
3.3012136876,0.0230845667,0.0194198010,0.0005328972,0.0003771287,-17.4016561647,26.2801741738,1200.8855744115,3507.3195892563,3.3012943990,0.0194841968,10.8985447086,0.0003796339,3.8200018311,1.6261787774,1.6701254311,-0.8746337891,0.0005343703,0.9999755516,0.0812350060,medium,44,A
3.2899665095,0.0202622499,0.0121128882,0.0004105588,0.0001467221,-13.1255711230,27.3704512356,636.9093529443,2071.4002529722,3.2900289045,0.0122585753,10.8242901927,0.0001502727,3.5567796869,1.1435285501,1.8894009217,-0.3482055664,0.0005112297,0.9999810351,0.1537132598,large,174,B
3.2913482493,0.0170222724,0.4240710930,0.0002897578,0.1798362919,-0.8989673339,-11.6086659617,27.9581363948,132.9561316644,3.2913922671,0.4254810178,10.8332630557,0.1810340965,3.6007263405,1.3629566332,2.4597918638,-5.0000000000,0.0003646105,0.9999866264,-0.0813416161,medium,44,B
3.2994012165,0.0224692174,0.0171861642,0.0005048657,0.0002953642,-11.0006708363,26.8183079544,716.8054318592,2984.9891443117,3.2994777243,0.0172252732,10.8865532530,0.0002967100,3.7762077700,1.5822321238,1.6701254311,-0.6552124023,0.0005052243,0.9999768121,0.0673478171,large,174,A
3.3014722202,0.0312818625,2.4755419309,0.0009785549,6.1283078515,-29.5127277130,0.2861784393,1493.7851922041,-1.9178735101,3.3016204166,3.7775704540,10.9006973756,14.2700385346,3.3812982574,1.4944914090,1.7139194922,-5.0000000000,0.0009807224,0.9999551140,-0.7553457558,small,13,A
3.2996982127,0.0219907917,0.0609625382,0.0004835949,0.0037164311,-8.6415604278,-75.2184585418,579.9634708312,6234.9691463924,3.2997714905,0.0609663430,10.8884918896,0.0037168950,3.7762077700,1.6261787774,1.7578661458,-5.0000000000,0.0004836860,0.9999777931,0.0111719755,large,174,A
3.2918501211,0.0176969498,0.2208409349,0.0003131820,0.0487707185,-8.9151393527,-22.4710478864,642.8416380503,505.1283046957,3.2918976900,0.2209907026,10.8365904017,0.0488368906,3.6445204016,1.2312692648,1.6701254311,-5.0000000000,0.0003796026,0.9999855497,-0.0368098032,medium,44,B
